,uid,time,tasks
12497,netmark-experiment-size-100,55.13,100
12498,netmark-experiment-size-100,60.317,100
12499,netmark-experiment-size-100,53.309,100
12500,netmark-experiment-size-100,50.108,100
12501,netmark-experiment-size-100,61.693,100
12502,netmark-experiment-size-100,55.518,100
12503,netmark-experiment-size-100,65.932,100
12504,netmark-experiment-size-100,65.355,100
12505,netmark-experiment-size-100,57.209,100
12506,netmark-experiment-size-100,61.703,100
12507,netmark-experiment-size-100,64.741,100
12508,netmark-experiment-size-100,59.172,100
12509,netmark-experiment-size-100,60.425,100
12510,netmark-experiment-size-100,65.721,100
12511,netmark-experiment-size-100,59.142,100
12512,netmark-experiment-size-100,70.726,100
12513,netmark-experiment-size-100,63.08,100
12514,netmark-experiment-size-100,57.608,100
12515,netmark-experiment-size-100,61.155,100
12516,netmark-experiment-size-100,48.182,100
12517,netmark-experiment-size-100,49.942,100
12518,netmark-experiment-size-100,59.067,100
12519,netmark-experiment-size-100,61.778,100
12520,netmark-experiment-size-100,66.603,100
12521,netmark-experiment-size-100,53.061,100
12522,netmark-experiment-size-100,49.848,100
12523,netmark-experiment-size-100,66.472,100
12524,netmark-experiment-size-100,47.916,100
12525,netmark-experiment-size-100,53.744,100
12526,netmark-experiment-size-100,57.116,100
12527,netmark-experiment-size-100,56.86,100
12528,netmark-experiment-size-100,47.197,100
12529,netmark-experiment-size-100,56.093,100
12530,netmark-experiment-size-100,53.963,100
12531,netmark-experiment-size-100,63.424,100
12532,netmark-experiment-size-100,63.303,100
12533,netmark-experiment-size-100,51.777,100
12534,netmark-experiment-size-100,51.833,100
12535,netmark-experiment-size-100,54.768,100
12536,netmark-experiment-size-100,56.676,100
12537,netmark-experiment-size-100,57.872,100
12538,netmark-experiment-size-100,59.318,100
12539,netmark-experiment-size-100,66.761,100
12540,netmark-experiment-size-100,59.632,100
12541,netmark-experiment-size-100,53.792,100
12542,netmark-experiment-size-100,64.435,100
12543,netmark-experiment-size-100,55.706,100
12544,netmark-experiment-size-100,46.241,100
12545,netmark-experiment-size-100,56.856,100
12546,netmark-experiment-size-100,60.904,100
12547,netmark-experiment-size-100,49.058,100
12548,netmark-experiment-size-100,62.353,100
12549,netmark-experiment-size-100,69.099,100
12550,netmark-experiment-size-100,70.335,100
12551,netmark-experiment-size-100,66.036,100
12552,netmark-experiment-size-100,66.821,100
12553,netmark-experiment-size-100,58.964,100
12554,netmark-experiment-size-100,75.514,100
12555,netmark-experiment-size-100,62.411,100
12556,netmark-experiment-size-100,64.187,100
12557,netmark-experiment-size-100,53.758,100
12558,netmark-experiment-size-100,55.537,100
12559,netmark-experiment-size-100,67.292,100
12560,netmark-experiment-size-100,56.697,100
12561,netmark-experiment-size-100,54.75,100
12562,netmark-experiment-size-100,54.839,100
12563,netmark-experiment-size-100,66.563,100
12564,netmark-experiment-size-100,70.021,100
12565,netmark-experiment-size-100,63.096,100
12566,netmark-experiment-size-100,55.621,100
12567,netmark-experiment-size-100,64.957,100
12568,netmark-experiment-size-100,59.202,100
12569,netmark-experiment-size-100,61.931,100
12570,netmark-experiment-size-100,63.988,100
12571,netmark-experiment-size-100,56.245,100
12572,netmark-experiment-size-100,64.093,100
12573,netmark-experiment-size-100,65.948,100
12574,netmark-experiment-size-100,62.21,100
12575,netmark-experiment-size-100,67.894,100
12576,netmark-experiment-size-100,58.439,100
12577,netmark-experiment-size-100,65.557,100
12578,netmark-experiment-size-100,59.51,100
12579,netmark-experiment-size-100,57.977,100
12580,netmark-experiment-size-100,60.434,100
12581,netmark-experiment-size-100,64.297,100
12582,netmark-experiment-size-100,68.783,100
12583,netmark-experiment-size-100,58.252,100
12584,netmark-experiment-size-100,55.533,100
12585,netmark-experiment-size-100,56.821,100
12586,netmark-experiment-size-100,55.11,100
12587,netmark-experiment-size-100,64.54,100
12588,netmark-experiment-size-100,56.736,100
12589,netmark-experiment-size-100,60.692,100
12590,netmark-experiment-size-100,69.037,100
12591,netmark-experiment-size-100,68.871,100
12592,netmark-experiment-size-100,63.401,100
12593,netmark-experiment-size-100,59.585,100
12594,netmark-experiment-size-100,67.59,100
12595,netmark-experiment-size-100,58.458,100
12596,netmark-experiment-size-100,54.956,100
12597,netmark-experiment-size-100,49.952,100
12598,netmark-experiment-size-100,53.919,100
12599,netmark-experiment-size-100,69.189,100
12600,netmark-experiment-size-100,71.972,100
12601,netmark-experiment-size-100,62.053,100
12602,netmark-experiment-size-100,73.237,100
12603,netmark-experiment-size-100,69.544,100
12604,netmark-experiment-size-100,60.834,100
12605,netmark-experiment-size-100,60.535,100
12606,netmark-experiment-size-100,51.307,100
12607,netmark-experiment-size-100,56.404,100
12608,netmark-experiment-size-100,67.297,100
12609,netmark-experiment-size-100,71.108,100
12610,netmark-experiment-size-100,73.263,100
12611,netmark-experiment-size-100,65.499,100
12612,netmark-experiment-size-100,57.6,100
12613,netmark-experiment-size-100,55.461,100
12614,netmark-experiment-size-100,58.781,100
12615,netmark-experiment-size-100,65.537,100
12616,netmark-experiment-size-100,61.941,100
12617,netmark-experiment-size-100,54.932,100
12618,netmark-experiment-size-100,59.421,100
12619,netmark-experiment-size-100,72.268,100
12620,netmark-experiment-size-100,58.157,100
12621,netmark-experiment-size-100,70.335,100
12622,netmark-experiment-size-100,52.531,100
12623,netmark-experiment-size-100,58.196,100
12624,netmark-experiment-size-100,51.474,100
12625,netmark-experiment-size-100,55.036,100
12626,netmark-experiment-size-100,66.725,100
12627,netmark-experiment-size-100,50.597,100
12628,netmark-experiment-size-100,51.455,100
12629,netmark-experiment-size-100,65.761,100
12630,netmark-experiment-size-100,60.945,100
12631,netmark-experiment-size-100,64.314,100
12632,netmark-experiment-size-100,53.957,100
12633,netmark-experiment-size-100,59.554,100
12634,netmark-experiment-size-100,65.191,100
12635,netmark-experiment-size-100,59.085,100
12636,netmark-experiment-size-100,48.008,100
12637,netmark-experiment-size-100,64.121,100
12638,netmark-experiment-size-100,55.249,100
12639,netmark-experiment-size-100,53.164,100
12640,netmark-experiment-size-100,64.252,100
12641,netmark-experiment-size-100,61.753,100
12642,netmark-experiment-size-100,65.46,100
12643,netmark-experiment-size-100,60.865,100
12644,netmark-experiment-size-100,62.977,100
12645,netmark-experiment-size-100,69.706,100
12646,netmark-experiment-size-100,68.52,100
12647,netmark-experiment-size-100,69.173,100
12648,netmark-experiment-size-100,70.513,100
12649,netmark-experiment-size-100,64.296,100
12650,netmark-experiment-size-100,57.579,100
12651,netmark-experiment-size-100,61.769,100
12652,netmark-experiment-size-100,69.733,100
12653,netmark-experiment-size-100,73.478,100
12654,netmark-experiment-size-100,69.649,100
12655,netmark-experiment-size-100,71.401,100
12656,netmark-experiment-size-100,66.291,100
12657,netmark-experiment-size-100,67.088,100
12658,netmark-experiment-size-100,80.093,100
12659,netmark-experiment-size-100,64.209,100
12660,netmark-experiment-size-100,60.384,100
12661,netmark-experiment-size-100,56.662,100
12662,netmark-experiment-size-100,66.93,100
12663,netmark-experiment-size-100,80.914,100
12664,netmark-experiment-size-100,70.171,100
12665,netmark-experiment-size-100,66.079,100
12666,netmark-experiment-size-100,66.23,100
12667,netmark-experiment-size-100,76.908,100
12668,netmark-experiment-size-100,73.842,100
12669,netmark-experiment-size-100,66.127,100
12670,netmark-experiment-size-100,68.551,100
12671,netmark-experiment-size-100,78.129,100
12672,netmark-experiment-size-100,55.473,100
12673,netmark-experiment-size-100,60.338,100
12674,netmark-experiment-size-100,62.174,100
12675,netmark-experiment-size-100,66.997,100
12676,netmark-experiment-size-100,71.487,100
12677,netmark-experiment-size-100,62.834,100
12678,netmark-experiment-size-100,62.366,100
12679,netmark-experiment-size-100,75.284,100
12680,netmark-experiment-size-100,57.503,100
12681,netmark-experiment-size-100,76.659,100
12682,netmark-experiment-size-100,73.693,100
12683,netmark-experiment-size-100,65.515,100
12684,netmark-experiment-size-100,72.53,100
12685,netmark-experiment-size-100,57.644,100
12686,netmark-experiment-size-100,65.403,100
12687,netmark-experiment-size-100,65.072,100
12688,netmark-experiment-size-100,68.082,100
12689,netmark-experiment-size-100,71.652,100
12690,netmark-experiment-size-100,89.36,100
12691,netmark-experiment-size-100,78.019,100
12692,netmark-experiment-size-100,62.442,100
12693,netmark-experiment-size-100,67.938,100
12694,netmark-experiment-size-100,73.441,100
12695,netmark-experiment-size-100,62.153,100
12696,netmark-experiment-size-100,64.52,100
12697,netmark-experiment-size-100,78.767,100
12698,netmark-experiment-size-100,70.005,100
12699,netmark-experiment-size-100,83.735,100
12700,netmark-experiment-size-100,51.769,100
12701,netmark-experiment-size-100,78.254,100
12702,netmark-experiment-size-100,82.662,100
12703,netmark-experiment-size-100,72.272,100
12704,netmark-experiment-size-100,67.769,100
12705,netmark-experiment-size-100,61.088,100
12706,netmark-experiment-size-100,59.544,100
12707,netmark-experiment-size-100,66.577,100
12708,netmark-experiment-size-100,77.378,100
12709,netmark-experiment-size-100,71.121,100
12710,netmark-experiment-size-100,83.447,100
12711,netmark-experiment-size-100,80.823,100
12712,netmark-experiment-size-100,66.499,100
12713,netmark-experiment-size-100,74.283,100
12714,netmark-experiment-size-100,76.163,100
12715,netmark-experiment-size-100,81.367,100
12716,netmark-experiment-size-100,69.988,100
12717,netmark-experiment-size-100,80.124,100
12718,netmark-experiment-size-100,81.903,100
12719,netmark-experiment-size-100,72.566,100
12720,netmark-experiment-size-100,81.351,100
12721,netmark-experiment-size-100,71.796,100
12722,netmark-experiment-size-100,70.259,100
12723,netmark-experiment-size-100,69.106,100
12724,netmark-experiment-size-100,76.508,100
12725,netmark-experiment-size-100,55.72,100
12726,netmark-experiment-size-100,58.221,100
12727,netmark-experiment-size-100,54.984,100
12728,netmark-experiment-size-100,77.251,100
12729,netmark-experiment-size-100,75.503,100
12730,netmark-experiment-size-100,63.389,100
12731,netmark-experiment-size-100,71.745,100
12732,netmark-experiment-size-100,60.84,100
12733,netmark-experiment-size-100,86.515,100
12734,netmark-experiment-size-100,68.406,100
12735,netmark-experiment-size-100,61.641,100
12736,netmark-experiment-size-100,63.86,100
12737,netmark-experiment-size-100,77.649,100
12738,netmark-experiment-size-100,63.733,100
12739,netmark-experiment-size-100,59.455,100
12740,netmark-experiment-size-100,65.913,100
12741,netmark-experiment-size-100,71.395,100
12742,netmark-experiment-size-100,72.724,100
12743,netmark-experiment-size-100,71.433,100
12744,netmark-experiment-size-100,59.943,100
12745,netmark-experiment-size-100,79.508,100
12746,netmark-experiment-size-100,71.412,100
12747,netmark-experiment-size-100,52.036,100
12748,netmark-experiment-size-100,48.852,100
12749,netmark-experiment-size-100,59.551,100
12750,netmark-experiment-size-100,67.294,100
12751,netmark-experiment-size-100,55.544,100
12752,netmark-experiment-size-100,61.27,100
12753,netmark-experiment-size-100,72.399,100
12754,netmark-experiment-size-100,46.788,100
12755,netmark-experiment-size-100,54.962,100
12756,netmark-experiment-size-100,50.127,100
12757,netmark-experiment-size-100,52.734,100
12758,netmark-experiment-size-100,49.405,100
12759,netmark-experiment-size-100,60.259,100
12760,netmark-experiment-size-100,36.461,100
12761,netmark-experiment-size-100,53.565,100
12762,netmark-experiment-size-100,67.778,100
12763,netmark-experiment-size-100,52.353,100
12764,netmark-experiment-size-100,53.816,100
12765,netmark-experiment-size-100,64.178,100
12766,netmark-experiment-size-100,47.351,100
12767,netmark-experiment-size-100,59.138,100
12768,netmark-experiment-size-100,58.032,100
12769,netmark-experiment-size-100,56.699,100
12770,netmark-experiment-size-100,52.0,100
12771,netmark-experiment-size-100,47.185,100
12772,netmark-experiment-size-100,51.938,100
12773,netmark-experiment-size-100,56.928,100
12774,netmark-experiment-size-100,47.288,100
12775,netmark-experiment-size-100,61.337,100
12776,netmark-experiment-size-100,61.135,100
12777,netmark-experiment-size-100,53.594,100
12778,netmark-experiment-size-100,55.576,100
12779,netmark-experiment-size-100,54.242,100
12780,netmark-experiment-size-100,61.304,100
12781,netmark-experiment-size-100,56.558,100
12782,netmark-experiment-size-100,55.088,100
12783,netmark-experiment-size-100,58.542,100
12784,netmark-experiment-size-100,54.094,100
12785,netmark-experiment-size-100,61.445,100
12786,netmark-experiment-size-100,55.664,100
12787,netmark-experiment-size-100,62.377,100
12788,netmark-experiment-size-100,64.172,100
12789,netmark-experiment-size-100,70.082,100
12790,netmark-experiment-size-100,65.096,100
12791,netmark-experiment-size-100,61.178,100
12792,netmark-experiment-size-100,55.381,100
12793,netmark-experiment-size-100,53.423,100
12794,netmark-experiment-size-100,52.215,100
12795,netmark-experiment-size-100,57.591,100
12796,netmark-experiment-size-100,50.424,100
12797,netmark-experiment-size-100,68.637,100
12798,netmark-experiment-size-100,59.914,100
12799,netmark-experiment-size-100,49.555,100
12800,netmark-experiment-size-100,67.749,100
12801,netmark-experiment-size-100,58.031,100
12802,netmark-experiment-size-100,54.79,100
12803,netmark-experiment-size-100,54.271,100
12804,netmark-experiment-size-100,49.148,100
12805,netmark-experiment-size-100,53.6,100
12806,netmark-experiment-size-100,54.224,100
12807,netmark-experiment-size-100,48.19,100
12808,netmark-experiment-size-100,65.115,100
12809,netmark-experiment-size-100,68.941,100
12810,netmark-experiment-size-100,61.611,100
12811,netmark-experiment-size-100,50.779,100
12812,netmark-experiment-size-100,52.691,100
12813,netmark-experiment-size-100,61.52,100
12814,netmark-experiment-size-100,57.568,100
12815,netmark-experiment-size-100,41.588,100
12816,netmark-experiment-size-100,58.274,100
12817,netmark-experiment-size-100,56.944,100
12818,netmark-experiment-size-100,58.411,100
12819,netmark-experiment-size-100,47.96,100
12820,netmark-experiment-size-100,60.395,100
12821,netmark-experiment-size-100,45.083,100
12822,netmark-experiment-size-100,61.881,100
12823,netmark-experiment-size-100,63.174,100
12824,netmark-experiment-size-100,55.193,100
12825,netmark-experiment-size-100,58.579,100
12826,netmark-experiment-size-100,58.969,100
12827,netmark-experiment-size-100,64.755,100
12828,netmark-experiment-size-100,56.726,100
12829,netmark-experiment-size-100,51.543,100
12830,netmark-experiment-size-100,47.648,100
12831,netmark-experiment-size-100,54.359,100
12832,netmark-experiment-size-100,53.896,100
12833,netmark-experiment-size-100,62.186,100
12834,netmark-experiment-size-100,59.271,100
12835,netmark-experiment-size-100,58.871,100
12836,netmark-experiment-size-100,57.77,100
12837,netmark-experiment-size-100,51.96,100
12838,netmark-experiment-size-100,66.124,100
12839,netmark-experiment-size-100,61.955,100
12840,netmark-experiment-size-100,54.951,100
12841,netmark-experiment-size-100,61.353,100
12842,netmark-experiment-size-100,53.122,100
12843,netmark-experiment-size-100,50.13,100
